id,citation,license,retracted,full_text_format,full_text_href,cdr_url,has_fileset
PMC11482326,Sci Adv.; 10(42):eado7024,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f1/3a/PMC11482326.tar.gz,,
PMC11481719,Biol Sex Differ. 2024 Oct 16; 15:79,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/bc/54/PMC11481719.tar.gz,,
PMC11802710,Qual Life Res. 2025 Oct 15; 34(1):201-217,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e4/62/PMC11802710.tar.gz,,
PMC11687336,Addict Neurosci. 2024 Dec 15; 13:100182,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/03/22/PMC11687336.tar.gz,,
PMC11616766,Cell Rep. 2024 Oct 22; 43(10):114860,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c8/7b/PMC11616766.tar.gz,,
PMC11586915,Stat Med. 2024 Dec 10; 43(28):5353-5365,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/22/82/PMC11586915.tar.gz,,
PMC11581528,JAMA Netw Open. 2024 Oct 15; 7(10):e2439715,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/16/e2/PMC11581528.tar.gz,,
PMC11562797,Macromolecules. 2024 Oct 15; 57(21):9984-9998,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/58/b7/PMC11562797.tar.gz,,
PMC11557281,J Clin Transl Sci.; 8(1):e155,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/9a/74/PMC11557281.tar.gz,,
PMC11525503,ACS Omega. 2024 Oct 15; 9(43):43469-43476,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/d9/2e/PMC11525503.tar.gz,,
PMC11523022,J Clin Transl Sci.; 8(1):e150,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/cc/ed/PMC11523022.tar.gz,,
PMC11523015,J Clin Transl Sci.; 8(1):e151,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/66/74/PMC11523015.tar.gz,,
PMC11522644,JMIR Form Res. 2024 Oct 15; 8:e66599,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/5c/25/PMC11522644.tar.gz,,
PMC11508167,PLoS Genet. 2024 Oct 15; 20(10):e1011431,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a5/1e/PMC11508167.tar.gz,,
PMC11480446,Sci Rep. 2024 Oct 15; 14:24152,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/75/f5/PMC11480446.tar.gz,,
PMC11476968,Genome Biol. 2024 Oct 15; 25:273,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/68/eb/PMC11476968.tar.gz,,
PMC11524889,JNCI Cancer Spectr. 2024 Oct 14; 8(5):pkae092,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/88/00/PMC11524889.tar.gz,,
PMC11507663,bioRxiv. 2024 Oct 14;:2024.10.14.618296,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/10/e9/PMC11507663.tar.gz,,
PMC11472180,BMJ. 2024 Oct 14; 387:e078093,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/66/c7/PMC11472180.tar.gz,,
PMC11471024,BMC Pregnancy Childbirth. 2024 Oct 12; 24:666,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/83/f0/PMC11471024.tar.gz,,
PMC11470691,Acta Neuropathol Commun. 2024 Oct 12; 12:163,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/66/15/PMC11470691.tar.gz,,
PMC11750349,Eur J Dent. 2024 Oct 11; 19(1):255-264,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/48/47/PMC11750349.tar.gz,,
PMC11585774,JAAD Case Rep. 2024 Oct 11; 54:31-36,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/95/a1/PMC11585774.tar.gz,,
PMC11509705,Metabolites. 2024 Oct 11; 14(10):544,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/04/b1/PMC11509705.tar.gz,,
PMC11498711,PLoS Negl Trop Dis. 2024 Oct 11; 18(10):e0012574,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/07/73/PMC11498711.tar.gz,,
PMC11483038,bioRxiv. 2024 Oct 11;:2024.10.10.617659,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e7/da/PMC11483038.tar.gz,,
PMC11482903,bioRxiv. 2024 Oct 11;:2024.10.10.617649,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/0a/a7/PMC11482903.tar.gz,,
PMC11837419,OTJR (Thorofare N J). 2025 Apr 10; 45(2):209-218,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/13/49/PMC11837419.tar.gz,,
PMC11607654,Cell Insight. 2024 Oct 10; 4(1):100214,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/81/a4/PMC11607654.tar.gz,,
PMC11564936,HGG Adv. 2024 Oct 10; 6(1):100371,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/db/e6/PMC11564936.tar.gz,,
PMC11546454,J Allergy Clin Immunol Glob. 2024 Oct 10; 4(1):100347,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6c/9d/PMC11546454.tar.gz,,
PMC11505666,Biomolecules. 2024 Oct 10; 14(10):1278,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/da/71/PMC11505666.tar.gz,,
PMC11482863,medRxiv. 2024 Oct 10;:2024.10.03.24314715,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/9e/1d/PMC11482863.tar.gz,,
PMC11467443,Sci Rep. 2024 Oct 10; 14:23776,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/66/9c/PMC11467443.tar.gz,,
PMC11764482,J Vasc Surg Venous Lymphat Disord. 2024 Oct 9; 13(1):101988,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/5b/9d/PMC11764482.tar.gz,,
PMC11560850,JNCI Cancer Spectr. 2024 Oct 9; 8(6):pkae099,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/9b/e5/PMC11560850.tar.gz,,
PMC11520289,mSphere.; 9(10):e00783-23,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/4c/0a/PMC11520289.tar.gz,,
PMC11494306,Proc Natl Acad Sci U S A.; 121(42):e2407639121,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/fc/ad/PMC11494306.tar.gz,,
PMC11482982,bioRxiv. 2024 Oct 9;:2024.10.08.617279,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/28/d6/PMC11482982.tar.gz,,
PMC11464707,Nat Commun. 2024 Oct 9; 15:8741,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c7/8c/PMC11464707.tar.gz,,
PMC11462959,Int J Behav Nutr Phys Act. 2024 Oct 9; 21:115,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6c/19/PMC11462959.tar.gz,,
PMC11462598,Clin Transl Sci. 2024 Oct 9; 17(10):e70035,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/72/f4/PMC11462598.tar.gz,,
PMC11520286,mSphere.; 9(10):e00706-24,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1f/97/PMC11520286.tar.gz,,
PMC11493604,Front Immunol. 2024 Oct 8; 15:1450525,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f5/28/PMC11493604.tar.gz,,
PMC11460082,Part Fibre Toxicol. 2024 Oct 8; 21:41,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/11/c5/PMC11460082.tar.gz,,
PMC11636195,Small. 2024 Dec 12; 20(50):2402802,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/07/0e/PMC11636195.tar.gz,,
PMC11617103,Mol Biol Cell. 2024 Oct 7; 35(11):ar136,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/9b/0c/PMC11617103.tar.gz,,
PMC11540119,Cureus.; 16(10):e70994,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/64/9e/PMC11540119.tar.gz,,
PMC11514606,Cell Rep Med. 2024 Oct 7; 5(10):101778,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ab/84/PMC11514606.tar.gz,,
PMC11483018,medRxiv. 2024 Oct 7;:2024.10.07.24315026,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/63/e7/PMC11483018.tar.gz,,
PMC11482776,bioRxiv. 2024 Oct 7;:2024.10.04.616748,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ab/36/PMC11482776.tar.gz,,
PMC11458263,J Int AIDS Soc. 2024 Oct 7; 27(10):e26359,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/2c/08/PMC11458263.tar.gz,,
PMC11458181,eLife.; 13:RP93534,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1d/64/PMC11458181.tar.gz,,
PMC11458180,eLife.; 13:RP95992,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/5f/96/PMC11458180.tar.gz,,
PMC11458001,PLOS Glob Public Health. 2024 Oct 7; 4(10):e0003794,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/aa/57/PMC11458001.tar.gz,,
PMC11786611,HIV Med. 2025 Feb 6; 26(2):302-307,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/9c/4e/PMC11786611.tar.gz,,
PMC11724637,Health Policy Plan. 2024 Oct 5; 40(1):42-51,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/45/d5/PMC11724637.tar.gz,,
PMC11454728,J Endocr Soc. 2024 Oct 5; 8(Suppl 1):bvae163.674,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/af/9f/PMC11454728.tar.gz,,
PMC11454262,J Endocr Soc. 2024 Oct 5; 8(Suppl 1):bvae163.1832,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/77/88/PMC11454262.tar.gz,,
PMC11454251,J Endocr Soc. 2024 Oct 5; 8(Suppl 1):bvae163.1371,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c8/4f/PMC11454251.tar.gz,,
PMC11453666,J Endocr Soc. 2024 Oct 5; 8(Suppl 1):bvae163.1726,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/31/b2/PMC11453666.tar.gz,,
PMC11453317,J Endocr Soc. 2024 Oct 5; 8(Suppl 1):bvae163.1639,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/bc/90/PMC11453317.tar.gz,,
PMC11565242,Neurooncol Adv. 2024 Oct 4; 6(1):vdae169,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/93/2c/PMC11565242.tar.gz,,
PMC11452631,Sci Rep. 2024 Oct 4; 14:23145,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c2/60/PMC11452631.tar.gz,,
PMC11451223,BMC Pregnancy Childbirth. 2024 Oct 4; 24:648,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/0f/3e/PMC11451223.tar.gz,,
PMC11788638,Haematologica. 2024 Oct 3; 110(2):504-506,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/62/b2/PMC11788638.tar.gz,,
PMC11519048,JNCI Cancer Spectr. 2024 Oct 3; 8(5):pkae093,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f9/5a/PMC11519048.tar.gz,,
PMC11484420,Front Oncol. 2024 Oct 3; 14:1445128,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/7a/d9/PMC11484420.tar.gz,,
PMC11467973,Digit Health. 2024 Oct 3; 10:20552076241288316,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c8/95/PMC11467973.tar.gz,,
PMC11450232,Cell Death Dis. 2024 Oct 3; 15(10):727,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/cc/0f/PMC11450232.tar.gz,,
PMC11450065,Nat Commun. 2024 Oct 3; 15:8549,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/74/1c/PMC11450065.tar.gz,,
PMC11446604,Int J Epidemiol. 2024 Oct 3; 53(5):dyae127,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/04/58/PMC11446604.tar.gz,,
PMC11568658,Am J Health Promot. 2025 Jan 2; 39(1):172-175,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/3c/11/PMC11568658.tar.gz,,
PMC11446437,PLOS Digit Health. 2024 Oct 2; 3(10):e0000364,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/eb/52/PMC11446437.tar.gz,,
PMC11446273,Sci Adv.; 10(40):eadp8866,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/98/58/PMC11446273.tar.gz,,
PMC11445879,BMC Health Serv Res. 2024 Oct 2; 24:1166,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/63/fb/PMC11445879.tar.gz,,
PMC11473429,Front Neuroimaging. 2024 Oct 1; 3:1445952,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/06/57/PMC11473429.tar.gz,,
PMC11464622,Lancet Microbe. 2024 Oct; 5(10):None,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/57/db/PMC11464622.tar.gz,,
PMC11459470,Digit Health. 2024 Oct 1; 10:20552076241277650,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/7d/66/PMC11459470.tar.gz,,
PMC11445234,NPJ Vaccines. 2024 Oct 1; 9:182,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1b/a9/PMC11445234.tar.gz,,
PMC11444166,J Clin Invest.; 134(19):e176358,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/3f/5d/PMC11444166.tar.gz,,
PMC11431894,Emerg Infect Dis. 2024 Oct; 30(10):2047-2055,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/51/b7/PMC11431894.tar.gz,,
PMC11579173,Curr Psychiatry Rep. 2024 Sep 30; 26(11):563-572,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a9/48/PMC11579173.tar.gz,,
PMC11506540,Biomolecules. 2024 Sep 30; 14(10):1241,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/00/fd/PMC11506540.tar.gz,,
PMC11493283,PLoS Pathog. 2024 Sep 30; 20(9):e1012574,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/cf/8e/PMC11493283.tar.gz,,
PMC11480252,Brain Behav Immun Health. 2024 Sep 30; 42:100881,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/23/c7/PMC11480252.tar.gz,,
PMC11474317,MicroPubl Biol.; 2024:10.17912/micropub.biology.001163,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/30/70/PMC11474317.tar.gz,,
PMC11472613,STAR Protoc. 2024 Sep 30; 5(4):103331,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/98/d8/PMC11472613.tar.gz,,
PMC11456171,Ther Adv Med Oncol. 2024 Sep 30; 16:17588359241280692,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1c/09/PMC11456171.tar.gz,,
PMC11443898,BMC Health Serv Res. 2024 Sep 30; 24:1156,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6a/12/PMC11443898.tar.gz,,
PMC11771097,Health Educ Behav. 2025 Feb 29; 52(1):102-112,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/fe/62/PMC11771097.tar.gz,,
PMC11469382,medRxiv. 2024 Sep 28;:2024.09.27.24314468,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/cc/70/PMC11469382.tar.gz,,
PMC11439194,AIDS Res Ther. 2024 Sep 28; 21:64,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/22/3b/PMC11439194.tar.gz,,
PMC11483336,Transl Cancer Res. 2024 Sep 30; 13(9):5050-5063,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/10/e2/PMC11483336.tar.gz,,
PMC11477592,Nanomaterials (Basel). 2024 Sep 27; 14(19):1567,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6f/62/PMC11477592.tar.gz,,
PMC11469406,medRxiv. 2024 Sep 27;:2024.09.25.24313663,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1b/fb/PMC11469406.tar.gz,,
PMC11466844,Front Hum Neurosci. 2024 Sep 27; 18:1379945,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/67/c1/PMC11466844.tar.gz,,
PMC11437814,Antimicrob Resist Infect Control. 2024 Sep 27; 13:112,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c1/d0/PMC11437814.tar.gz,,
PMC11437630,BMC Public Health. 2024 Sep 27; 24:2616,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e9/8b/PMC11437630.tar.gz,,
PMC11437625,BMC Public Health. 2024 Sep 27; 24:2604,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/de/78/PMC11437625.tar.gz,,
PMC11437548,J Prim Care Community Health. 2024 Sep 27; 15:21501319241285531,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ab/0d/PMC11437548.tar.gz,,
PMC11436958,Nat Commun. 2024 Sep 27; 15:8346,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6e/f3/PMC11436958.tar.gz,,
PMC11432892,PLoS Med. 2024 Sep 27; 21(9):e1004463,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/0d/18/PMC11432892.tar.gz,,
PMC11430468,Sci Adv.; 10(39):eadp2442,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/9e/65/PMC11430468.tar.gz,,
PMC11429352,BMC Med Genomics. 2024 Sep 27; 17:235,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/51/85/PMC11429352.tar.gz,,
PMC11428441,BMC Health Serv Res. 2024 Sep 27; 24:1138,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/0e/3a/PMC11428441.tar.gz,,
PMC11426933,J Glob Health.; 14:03015,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/08/1d/PMC11426933.tar.gz,,
PMC11526215,Womens Health (Lond). 2024 Sep 26; 20:17455057241281482,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/24/de/PMC11526215.tar.gz,,
PMC11479082,Nutrients. 2024 Sep 26; 16(19):3250,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1d/e2/PMC11479082.tar.gz,,
PMC11469459,Res Sq. 2024 Sep 26;:rs.3.rs-5024510,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/bb/10/PMC11469459.tar.gz,,
PMC11463428,bioRxiv. 2024 Sep 26;:2024.09.25.615011,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ed/31/PMC11463428.tar.gz,,
PMC11427681,Nat Commun. 2024 Sep 26; 15:8124,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ea/00/PMC11427681.tar.gz,,
PMC11464939,JMIR Public Health Surveill. 2024 Sep 25; 10:e63193,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/31/b2/PMC11464939.tar.gz,,
PMC11461783,Front Immunol. 2024 Sep 25; 15:1494940,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/21/d9/PMC11461783.tar.gz,,
PMC11461215,Front Genet. 2024 Sep 25; 15:1444554,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/96/bf/PMC11461215.tar.gz,,
PMC11457995,PLoS Pathog. 2024 Sep 25; 20(9):e1012578,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/69/ff/PMC11457995.tar.gz,,
PMC11424508,Brief Bioinform. 2024 Sep 25; 25(6):bbae479,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/2b/fd/PMC11424508.tar.gz,,
PMC11578312,Adv Sci (Weinh). 2024 Sep 24; 11(43):2403871,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ef/fa/PMC11578312.tar.gz,,
PMC11488619,Front Artif Intell. 2024 Sep 24; 7:1441205,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/77/10/PMC11488619.tar.gz,,
PMC11462169,eBioMedicine. 2024 Sep 24; 108:105333,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/af/da/PMC11462169.tar.gz,,
PMC11462094,J Med Internet Res. 2024 Sep 24; 26:e48020,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/43/e5/PMC11462094.tar.gz,,
PMC11458575,Front Health Serv. 2024 Sep 24; 4:1477444,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/eb/9c/PMC11458575.tar.gz,,
PMC11423531,J Int Soc Sports Nutr.; 21(1):2402386,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/04/f1/PMC11423531.tar.gz,,
PMC11893269,Fem Psychol. 2025 Feb 23; 35(1):3-21,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/92/45/PMC11893269.tar.gz,,
PMC11568761,Am J Hum Genet. 2024 Nov 7; 111(11):2411-2426,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/19/4f/PMC11568761.tar.gz,,
PMC11531933,Br J Nutr.; 132(5):631-639,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c7/e4/PMC11531933.tar.gz,,
PMC11463545,bioRxiv. 2024 Sep 23;:2024.09.23.614059,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/96/80/PMC11463545.tar.gz,,
PMC11459179,Proc Natl Acad Sci U S A.; 121(40):e2405117121,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/60/c5/PMC11459179.tar.gz,,
PMC11421098,AIDS Res Ther. 2024 Sep 23; 21:63,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/50/58/PMC11421098.tar.gz,,
PMC11429889,bioRxiv. 2024 Sep 22;:2024.09.18.613276,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c2/fc/PMC11429889.tar.gz,,
PMC11429948,bioRxiv. 2024 Sep 21;:2024.09.20.614128,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/bd/f6/PMC11429948.tar.gz,,
PMC11418339,Ther Adv Neurol Disord. 2024 Sep 21; 17:17562864241279125,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/8f/10/PMC11418339.tar.gz,,
PMC11525275,Cogn Affect Behav Neurosci. 2024 Sep 20; 24(6):1121-1140,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/98/41/PMC11525275.tar.gz,,
PMC11522152,Mamm Genome. 2024 Sep 20; 35(4):524-536,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f3/59/PMC11522152.tar.gz,,
PMC11481699,Mol Biol Cell. 2024 Sep 20; 35(10):ar126,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/2a/e3/PMC11481699.tar.gz,,
PMC11432299,Insects. 2024 Sep 20; 15(9):725,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/76/d4/PMC11432299.tar.gz,,
PMC11414890,PLoS One. 2024 Sep 20; 19(9):e0310270,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/8b/be/PMC11414890.tar.gz,,
PMC11413447,Clin Infect Dis. 2024 Sep 20; 79(Suppl 2):S63-S75,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/7f/31/PMC11413447.tar.gz,,
PMC9980234,medRxiv. 2024 Sep 20;:2023.02.22.23286310,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/fb/3f/PMC9980234.tar.gz,,
PMC11705527,Insect Mol Biol. 2025 Feb 19; 34(1):185-202,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/af/5d/PMC11705527.tar.gz,,
PMC11633308,Mol Cell. 2024 Oct 3; 84(19):3826-3842.e8,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a1/d7/PMC11633308.tar.gz,,
PMC11630662,Obstet Gynecol. 2025 Jan 19; 145(1):47-54,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/5b/0c/PMC11630662.tar.gz,,
PMC11558940,World J Pediatr Congenit Heart Surg. 2024 Nov 19; 15(6):851-855,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/83/6a/PMC11558940.tar.gz,,
PMC11535300,Mol Syst Biol. 2024 Sep 19; 20(11):1153-1155,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/25/25/PMC11535300.tar.gz,,
PMC11490762,Curr Dev Nutr. 2024 Sep 19; 8(10):104456,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/4d/d2/PMC11490762.tar.gz,,
PMC11459187,Proc Natl Acad Sci U S A.; 121(40):e2321078121,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/bf/c8/PMC11459187.tar.gz,,
PMC11446755,Front Immunol. 2024 Sep 19; 15:1440044,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/27/8e/PMC11446755.tar.gz,,
PMC11430046,bioRxiv. 2024 Sep 19;:2024.09.18.613755,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6f/ee/PMC11430046.tar.gz,,
PMC11544588,Cell Rep. 2024 Oct 22; 43(10):114747,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f9/f3/PMC11544588.tar.gz,,
PMC11439552,Dev Cogn Neurosci. 2024 Sep 18; 69:101447,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6e/f9/PMC11439552.tar.gz,,
PMC11424864,Case Rep Vasc Med. 2024 Sep 18; 2024:9761009,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e5/2b/PMC11424864.tar.gz,,
PMC11411379,JAMA Netw Open. 2024 Sep 18; 7(9):e2434347,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/0d/5b/PMC11411379.tar.gz,,
PMC11411107,Sci Rep. 2024 Sep 18; 14:21788,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f7/68/PMC11411107.tar.gz,,
PMC11409056,Eur Respir Rev. 2024 Sep 18; 33(173):240001,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c4/04/PMC11409056.tar.gz,,
